"Previous_Items1","Previous_Items2","Previous_Items3","Previous_Items4","Predicted_Items","support","confidence","lift"
"Direct,OZ,OZ2,Play",,,"Direct,OZ2,Play","OZ,Shot",0.214521452145215,1,1.01677852348993
"PRec","Indirect,Play",,"Direct,OZ2,Play","OZ,Shot",0.214521452145215,1,1.01677852348993
"bw,Play",,,"OZ,Play","OZ,Shot",0.214521452145215,1,1.01677852348993
"PRec","Play","Play","Direct,OZ,Play","OZ,Shot",0.214521452145215,1,1.01677852348993
"Direct,Play",,,"Medium,Play","OZ,Shot",0.214521452145215,1,1.01677852348993
"OZ,PRec",,,"Direct,Medium,Play","OZ,Shot",0.214521452145215,1,1.01677852348993
"PRec","Play",,"fw,Play","OZ,Shot",0.214521452145215,1,1.01677852348993
"Play","OZ2,Play",,"Direct,Play","OZ,Shot",0.214521452145215,1,1.01677852348993
"bw,OZ2,Play",,,"Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"PRec","Direct,OZ,OZ2,Play",,"OZ2,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"PRec","Indirect,Play",,"OZ,OZ2,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"Direct,OZ,OZ2,Play",,,"Direct,OZ,OZ2,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"Direct,OZ,Play",,,"Direct,OZ,OZ2,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"Play",,,"Medium,OZ2,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"OZ,PRec",,,"Direct,Medium,OZ2,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
,,,"Direct,Long,OZ2,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"PRec","Direct,OZ,OZ2,Play",,"OZ,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"PRec","Direct,OZ,Play",,"OZ,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"Direct,OZ,OZ2,Play",,,"Direct,OZ,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"Direct,OZ,Play",,,"Direct,OZ,Play","OZ,Shot",0.211221122112211,1,1.01677852348993
"bw,OZ2,Play",,,"OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","Direct,OZ,OZ2,Play",,"OZ,OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","Direct,OZ,Play",,"OZ,OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"Play","OZ2,Play",,"Direct,OZ,OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","Play",,"Long,OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec",,,"Indirect,OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"bw,Play",,,"Direct,OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","Medium,Play",,"Direct,OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","fw,Play",,"Direct,OZ2,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"Medium,Play",,,"OZ,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"bw,OZ2,Play",,,"OZ,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"Play","OZ,Play",,"OZ,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","fw,Play",,"OZ,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"Play",,,"Medium,OZ,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"OZ,PRec",,,"Direct,Medium,OZ,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"Play","OZ2,Play",,"Direct,OZ,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","Direct,OZ,Play",,"Direct,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","Play","Direct,Play","Direct,Play","OZ,Shot",0.207920792079208,1,1.01677852348993
"PRec","Direct,Play","Play","Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"OZ,PRec","OZ,Play",,"Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"PRec","bw,Play",,"Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"Play","Direct,Play",,"OZ2,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"bw,Play",,,"OZ,OZ2,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"Play","OZ,Play",,"OZ,OZ2,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"OZ,PRec",,,"Direct,Medium,OZ,OZ2,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"Long,Play",,,"Direct,OZ2,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"PRec","Play","OZ2,Play","Direct,OZ2,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"Play","OZ,Play",,"Direct,OZ2,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"PRec","Direct,OZ,Play",,"Direct,OZ2,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"OZ,PRec","Play",,"OZ,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"Play",,,"Long,OZ,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"bw,Play",,,"Direct,OZ,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"PRec","Direct,Play",,"Medium,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"Play",,,"Direct,Long,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"OZ,PRec",,,"lfw,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"bw,OZ2,Play",,,"Direct,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"PRec","Play","OZ2,Play","Direct,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"Play","OZ,Play",,"Direct,Play","OZ,Shot",0.204620462046205,1,1.01677852348993
"Direct,Medium,Play",,,"Play","OZ,Shot",0.201320132013201,1,1.01677852348993
,,,"lbw,OZ2,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"OZ,PRec","OZ,Play",,"OZ2,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"OZ,PRec","Play",,"OZ,OZ2,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"PRec","fw,Play",,"OZ,OZ2,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"bw,Play",,,"Direct,OZ,OZ2,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"PRec","Play","OZ2,Play","Direct,OZ,OZ2,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"PRec","Play",,"Medium,OZ2,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"bw,OZ2,Play",,,"Direct,OZ2,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"PRec","Play","OZ,Play","OZ,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"PRec",,,"Indirect,OZ,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"Indirect,Play",,,"Direct,OZ,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"PRec","Play","OZ2,Play","Direct,OZ,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"OZ,PRec","Play",,"Direct,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
"PRec","Direct,OZ,OZ2,Play",,"Direct,Play","OZ,Shot",0.201320132013201,1,1.01677852348993
,,,"Direct,fw,Play","not_one_timer,OZ,Shot",0.207920792079208,0.818181818181818,1.01602086438152
"PRec",,,"Play","OZ,Shot",0.686468646864686,0.995215311004785,1.01191355447802
,,,"Direct,fw,Play","not_one_timer,Shot",0.211221122112211,0.831168831168831,1.01142231262713
"PRec",,,"OZ2,Play","OZ,Shot",0.607260726072607,0.994594594594595,1.01128242336296
"PRec",,,"Direct,Play","OZ,Shot",0.603960396039604,0.994565217391304,1.01125255325357
,,,"OZ,PRec","OZ,Shot",0.590759075907591,0.994444444444445,1.01112975391499
"PRec",,,"OZ,Play","OZ,Shot",0.564356435643564,0.994186046511628,1.01086702044639
,,,"Direct,OZ,Play","OZ,Shot",0.547854785478548,0.994011976047904,1.0106900293373
"PRec",,,"OZ,OZ2,Play","OZ,Shot",0.537953795379538,0.99390243902439,1.01057865444426
,,,"Direct,OZ,OZ2,Play","OZ,Shot",0.537953795379538,0.99390243902439,1.01057865444426
"PRec",,,"Direct,OZ2,Play","OZ,Shot",0.531353135313531,0.993827160493827,1.01050211285111
"PRec",,,"Direct,OZ,Play","OZ,Shot",0.498349834983498,0.993421052631579,1.01008919109855
"PRec",,,"Direct,OZ,OZ2,Play","OZ,Shot",0.488448844884488,0.993288590604027,1.00995450655376
"PRec","Play",,"Play","OZ,Shot",0.442244224422442,0.992592592592593,1.00924683072334
"Play",,,"Direct,Play","OZ,Shot",0.442244224422442,0.992592592592593,1.00924683072334
,,,"lfw,Play","OZ,Shot",0.425742574257426,0.992307692307692,1.00895715023232
"PRec","Play",,"Direct,Play","OZ,Shot",0.405940594059406,0.991935483870968,1.00857869668759
"PRec","Play",,"OZ2,Play","OZ,Shot",0.396039603960396,0.991735537190083,1.00837539519663
"Play",,,"Direct,OZ2,Play","OZ,Shot",0.392739273927393,0.991666666666667,1.00830536912752
"PRec",,,"lfw,Play","OZ,Shot",0.382838283828383,0.991452991452991,1.00808810875925
,,,"Play","OZ,Shot",0.762376237623762,0.991416309012876,1.00805081084195
,,,"fw,Play","OZ,Shot",0.37953795379538,0.991379310344828,1.00801319139088
"PRec","Play",,"OZ,Play","OZ,Shot",0.366336633663366,0.991071428571429,1.00770014381592
"PRec",,,"Play,Short","OZ,Shot",0.363036303630363,0.990990990990991,1.00761835661165
,,,"Indirect,Play","OZ,Shot",0.363036303630363,0.990990990990991,1.00761835661165
"PRec","Play",,"Direct,OZ2,Play","OZ,Shot",0.35973597359736,0.990909090909091,1.0075350823673
"Play",,,"Direct,OZ,Play","OZ,Shot",0.35973597359736,0.990909090909091,1.0075350823673
"Play",,,"Direct,OZ,OZ2,Play","OZ,Shot",0.353135313531353,0.990740740740741,1.00736390753169
"PRec","Play",,"OZ,OZ2,Play","OZ,Shot",0.34983498349835,0.990654205607477,1.00727592046666
"OZ2,Play",,,"Play","OZ,Shot",0.346534653465347,0.990566037735849,1.00718627326833
"OZ2,Play",,,"OZ2,Play","OZ,Shot",0.343234323432343,0.990476190476191,1.00709491850431
,,,"Direct,lfw,Play","OZ,Shot",0.343234323432343,0.990476190476191,1.00709491850431
"OZ2,Play",,,"OZ,Play","OZ,Shot",0.33993399339934,0.990384615384615,1.00700180691791
"Direct,Play",,,"Direct,Play","OZ,Shot",0.33993399339934,0.990384615384615,1.00700180691791
,,,"OZ2,Play","OZ,Shot",0.673267326732673,0.990291262135922,1.00690688733955
,,,"Direct,Play","OZ,Shot",0.66996699669967,0.990243902439024,1.00685873301686
"PRec","Direct,Play",,"Play","OZ,Shot",0.333333333333333,0.990196078431372,1.00681010659297
"PRec","Play",,"Direct,OZ,Play","OZ,Shot",0.326732673267327,0.99,1.00661073825503
"OZ2,Play",,,"OZ,OZ2,Play","OZ,Shot",0.323432343234323,0.98989898989899,1.00650803335367
"PRec","Play",,"Direct,OZ,OZ2,Play","OZ,Shot",0.323432343234323,0.98989898989899,1.00650803335367
"PRec","Direct,Play",,"Direct,Play","OZ,Shot",0.313531353135314,0.989583333333333,1.00618708053691
,,,"OZ,Play","OZ,Shot",0.623762376237624,0.989528795811518,1.00613162795601
,,,"lfw,OZ2,Play","OZ,Shot",0.31023102310231,0.989473684210526,1.00607559166372
,,,"lfw,OZ,Play","OZ,Shot",0.31023102310231,0.989473684210526,1.00607559166372
"PRec",,,"Direct,lfw,Play","OZ,Shot",0.31023102310231,0.989473684210526,1.00607559166372
,,,"OZ,OZ2,Play","OZ,Shot",0.597359735973597,0.989071038251366,1.00566618989988
,,,"lfw,OZ,OZ2,Play","OZ,Shot",0.297029702970297,0.989010989010989,1.00560513312191
"Direct,Play",,,"Direct,OZ2,Play","OZ,Shot",0.297029702970297,0.989010989010989,1.00560513312191
,,,"Direct,OZ2,Play","OZ,Shot",0.587458745874587,0.988888888888889,1.00548098434004
"PRec",,,"Direct,Play,Short","OZ,Shot",0.293729372937294,0.988888888888889,1.00548098434004
"PRec","Direct,Play",,"OZ2,Play","OZ,Shot",0.293729372937294,0.988888888888889,1.00548098434004
"fw,Play",,,"Play","OZ,Shot",0.283828382838284,0.988505747126437,1.00509141402453
"PRec",,,"OZ2,Play,Short","OZ,Shot",0.277227722772277,0.988235294117647,1.00481642321358
"PRec",,,"lfw,OZ2,Play","OZ,Shot",0.277227722772277,0.988235294117647,1.00481642321358
"PRec","Direct,Play",,"OZ,Play","OZ,Shot",0.277227722772277,0.988235294117647,1.00481642321358
"PRec",,,"lfw,OZ,Play","OZ,Shot",0.277227722772277,0.988235294117647,1.00481642321358
"Direct,Play",,,"Direct,OZ,Play","OZ,Shot",0.277227722772277,0.988235294117647,1.00481642321358
,,,"Direct,lfw,OZ2,Play","OZ,Shot",0.273927392739274,0.988095238095238,1.00467401725791
"PRec","Direct,Play",,"Direct,OZ2,Play","OZ,Shot",0.273927392739274,0.988095238095238,1.00467401725791
"Play",,,"lfw,Play","OZ,Shot",0.273927392739274,0.988095238095238,1.00467401725791
"Direct,Play",,,"Direct,OZ,OZ2,Play","OZ,Shot",0.270627062706271,0.987951807228916,1.00452817983343
"PRec","Direct,Play",,"OZ,OZ2,Play","OZ,Shot",0.267326732673267,0.987804878048781,1.00437878539859
"Direct,OZ2,Play",,,"Play","OZ,Shot",0.264026402640264,0.987654320987654,1.00422570221228
"PRec",,,"lfw,OZ,OZ2,Play","OZ,Shot",0.264026402640264,0.987654320987654,1.00422570221228
"PRec",,,"ZEnt","OZ,Shot",0.260726072607261,0.9875,1.00406879194631
"Direct,OZ2,Play",,,"OZ2,Play","OZ,Shot",0.260726072607261,0.9875,1.00406879194631
,,,"Direct,lfw,OZ,OZ2,Play","OZ,Shot",0.260726072607261,0.9875,1.00406879194631
,,,"Direct,lfw,OZ,Play","OZ,Shot",0.260726072607261,0.9875,1.00406879194631
"Direct,OZ2,Play",,,"OZ,Play","OZ,Shot",0.257425742574257,0.987341772151899,1.00390790926854
"lfw,Play",,,"Play","OZ,Shot",0.254125412541254,0.987179487179487,1.00374290139391
"PRec","Direct,Play",,"Direct,OZ,Play","OZ,Shot",0.254125412541254,0.987179487179487,1.00374290139391
"PRec","Play",,"lfw,Play","OZ,Shot",0.254125412541254,0.987179487179487,1.00374290139391
"Direct,OZ2,Play",,,"OZ,OZ2,Play","OZ,Shot",0.250825082508251,0.987012987012987,1.00357360760045
"PRec","Direct,Play",,"Direct,OZ,OZ2,Play","OZ,Shot",0.250825082508251,0.987012987012987,1.00357360760045
,,,"Direct,fw,Play","OZ,Shot",0.250825082508251,0.987012987012987,1.00357360760045
"PRec",,,"OZ,Play,Short","OZ,Shot",0.244224422442244,0.986666666666667,1.00322147651007
"fw,Play",,,"OZ2,Play","OZ,Shot",0.244224422442244,0.986666666666667,1.00322147651007
"PRec",,,"Direct,lfw,OZ2,Play","OZ,Shot",0.244224422442244,0.986666666666667,1.00322147651007
"Play,Short",,,"Direct,Play","OZ,Shot",0.244224422442244,0.986666666666667,1.00322147651007
"Play",,,"Play","OZ,Shot",0.481848184818482,0.986486486486486,1.0030382731725
"PRec",,,"OZ,OZ2,Play,Short","OZ,Shot",0.237623762376238,0.986301369863014,1.00285005056541
"PRec",,,"Direct,OZ2,Play,Short","OZ,Shot",0.237623762376238,0.986301369863014,1.00285005056541
,,,"Direct,OZ,Play,Short","OZ,Shot",0.237623762376238,0.986301369863014,1.00285005056541
"PRec","lfw,Play",,"Play","OZ,Shot",0.237623762376238,0.986301369863014,1.00285005056541
,,,"Direct,OZ,OZ2,Play,Short","OZ,Shot",0.234323432343234,0.986111111111111,1.00265659955257
"Play",,,"Direct,lfw,Play","OZ,Shot",0.234323432343234,0.986111111111111,1.00265659955257
,,,"PRec","not_one_timer,OZ,Shot",0.732673267326733,0.807272727272727,1.0024739195231
"PRec",,,"Direct,lfw,OZ,OZ2,Play","OZ,Shot",0.231023102310231,0.985915492957746,1.00245769921543
"PRec",,,"Direct,lfw,OZ,Play","OZ,Shot",0.231023102310231,0.985915492957746,1.00245769921543
"lfw,Play",,,"Direct,Play","OZ,Shot",0.231023102310231,0.985915492957746,1.00245769921543
"PRec","Play,Short",,"Play","OZ,Shot",0.227722772277228,0.985714285714286,1.00225311601151
,,,"fw,OZ,Play","OZ,Shot",0.227722772277228,0.985714285714286,1.00225311601151
"PRec","Play",,"ZEnt","OZ,Shot",0.224422442244224,0.985507246376812,1.00204260285964
,,,"Indirect,OZ2,Play","OZ,Shot",0.224422442244224,0.985507246376812,1.00204260285964
"lfw,Play",,,"OZ2,Play","OZ,Shot",0.224422442244224,0.985507246376812,1.00204260285964
"Play",,,"fw,Play","OZ,Shot",0.224422442244224,0.985507246376812,1.00204260285964
"PRec","Play,Short",,"Direct,Play","OZ,Shot",0.224422442244224,0.985507246376812,1.00204260285964
,,,"PRec","OZ,Shot",0.894389438943894,0.985454545454545,1.00198901769372
"PRec","Play",,"Play,Short","OZ,Shot",0.221122112211221,0.985294117647059,1.00182589814449
"Play,Short",,,"Direct,OZ2,Play","OZ,Shot",0.221122112211221,0.985294117647059,1.00182589814449
"fw,Play",,,"OZ,Play","OZ,Shot",0.221122112211221,0.985294117647059,1.00182589814449
"Direct,Play",,,"lfw,Play","OZ,Shot",0.221122112211221,0.985294117647059,1.00182589814449
"Play",,,"lfw,OZ2,Play","OZ,Shot",0.217821782178218,0.985074626865672,1.00160272463187
,,,"Indirect,OZ,Play","OZ,Shot",0.217821782178218,0.985074626865672,1.00160272463187
"PRec","Play",,"Direct,lfw,Play","OZ,Shot",0.217821782178218,0.985074626865672,1.00160272463187
"PRec","lfw,Play",,"Direct,Play","OZ,Shot",0.217821782178218,0.985074626865672,1.00160272463187
"Play",,,"OZ2,Play","OZ,Shot",0.432343234323432,0.984962406015038,1.00148862088106
"Play",,,"lfw,OZ,Play","OZ,Shot",0.214521452145215,0.984848484848485,1.00137278828554
"PRec",,,"Direct,OZ,Play,Short","OZ,Shot",0.211221122112211,0.984615384615385,1.0011357769747
"Play",,,"Direct,Play,Short","OZ,Shot",0.211221122112211,0.984615384615385,1.0011357769747
"PRec","lfw,Play",,"OZ2,Play","OZ,Shot",0.211221122112211,0.984615384615385,1.0011357769747
"fw,Play",,,"OZ,OZ2,Play","OZ,Shot",0.211221122112211,0.984615384615385,1.0011357769747
"PRec",,,"Direct,OZ,OZ2,Play,Short","OZ,Shot",0.207920792079208,0.984375,1.0008913590604
"PRec","Play,Short",,"OZ2,Play","OZ,Shot",0.207920792079208,0.984375,1.0008913590604
"Play,Short",,,"Direct,OZ,OZ2,Play","OZ,Shot",0.207920792079208,0.984375,1.0008913590604
"Play,Short",,,"Direct,OZ,Play","OZ,Shot",0.207920792079208,0.984375,1.0008913590604
,,,"Play,Short","OZ,Shot",0.412541254125413,0.984251968503937,1.00076626327749
"PRec",,,"Indirect,Play","not_one_timer,OZ,Shot",0.273927392739274,0.805825242718447,1.00067642845774
"PRec",,,"Carried,ZEnt","OZ,Shot",0.204620462046205,0.984126984126984,1.00063918184724
"Play",,,"lfw,OZ,OZ2,Play","OZ,Shot",0.204620462046205,0.984126984126984,1.00063918184724
"lfw,Play",,,"OZ,Play","OZ,Shot",0.204620462046205,0.984126984126984,1.00063918184724
"PRec","Direct,Play",,"lfw,Play","OZ,Shot",0.204620462046205,0.984126984126984,1.00063918184724
"Play",,,"OZ,Play","OZ,Shot",0.402640264026403,0.983870967741935,1.00037886988526
"lfw,Play",,,"OZ,OZ2,Play","OZ,Shot",0.201320132013201,0.983870967741935,1.00037886988526
"PRec","Play",,"lfw,OZ2,Play","OZ,Shot",0.201320132013201,0.983870967741935,1.00037886988526
"PRec","Play,Short",,"Direct,OZ2,Play","OZ,Shot",0.201320132013201,0.983870967741935,1.00037886988526
"lfw,Play",,,"Direct,OZ2,Play","OZ,Shot",0.201320132013201,0.983870967741935,1.00037886988526
,,,"PRec","not_one_timer,Shot",0.745874587458746,0.821818181818182,1.00004381161008
,,,"PRec","Shot",0.907590759075908,1,1
,,,"Play","Shot",0.768976897689769,1,1
"PRec",,,"Play","Shot",0.68976897689769,1,1
,,,"OZ2,Play","Shot",0.67986798679868,1,1
,,,"Direct,Play","Shot",0.676567656765677,1,1
,,,"OZ,Play","Shot",0.63036303630363,1,1
"PRec",,,"OZ2,Play","Shot",0.610561056105611,1,1
"PRec",,,"Direct,Play","Shot",0.607260726072607,1,1
,,,"OZ,OZ2,Play","Shot",0.603960396039604,1,1
,,,"OZ,PRec","Shot",0.594059405940594,1,1
,,,"Direct,OZ2,Play","Shot",0.594059405940594,1,1
"PRec",,,"OZ,Play","Shot",0.567656765676568,1,1
,,,"Direct,OZ,Play","Shot",0.551155115511551,1,1
"PRec",,,"OZ,OZ2,Play","Shot",0.541254125412541,1,1
,,,"Direct,OZ,OZ2,Play","Shot",0.541254125412541,1,1
"PRec",,,"Direct,OZ2,Play","Shot",0.534653465346535,1,1
"PRec",,,"Direct,OZ,Play","Shot",0.501650165016502,1,1
"PRec",,,"Direct,OZ,OZ2,Play","Shot",0.491749174917492,1,1
"Play",,,"Play","Shot",0.488448844884488,1,1
"PRec","Play",,"Play","Shot",0.445544554455446,1,1
"Play",,,"Direct,Play","Shot",0.445544554455446,1,1
,,,"Medium,Play","Shot",0.442244224422442,1,1
"Play",,,"OZ2,Play","Shot",0.438943894389439,1,1
,,,"lfw,Play","Shot",0.429042904290429,1,1
,,,"Long,Play","Shot",0.425742574257426,1,1
,,,"Play,Short","Shot",0.419141914191419,1,1
"Play",,,"OZ,Play","Shot",0.409240924092409,1,1
"PRec","Play",,"Direct,Play","Shot",0.409240924092409,1,1
,,,"bw,Play","Shot",0.405940594059406,1,1
"PRec",,,"Medium,Play","Shot",0.405940594059406,1,1
"PRec","Play",,"OZ2,Play","Shot",0.399339933993399,1,1
"Play",,,"Direct,OZ2,Play","Shot",0.396039603960396,1,1
"OZ,PRec",,,"Play","Shot",0.392739273927393,1,1
"OZ,PRec",,,"OZ,Play","Shot",0.392739273927393,1,1
,,,"bw,OZ2,Play","Shot",0.389438943894389,1,1
"Play",,,"OZ,OZ2,Play","Shot",0.389438943894389,1,1
,,,"Direct,Medium,Play","Shot",0.389438943894389,1,1
"PRec",,,"Long,Play","Shot",0.389438943894389,1,1
"OZ,PRec",,,"OZ2,Play","Shot",0.386138613861386,1,1
"PRec",,,"lfw,Play","Shot",0.386138613861386,1,1
,,,"fw,Play","Shot",0.382838283828383,1,1
"OZ,PRec",,,"OZ,OZ2,Play","Shot",0.372937293729373,1,1
"PRec",,,"bw,Play","Shot",0.372937293729373,1,1
"PRec","Play",,"OZ,Play","Shot",0.36963696369637,1,1
"PRec",,,"Play,Short","Shot",0.366336633663366,1,1
,,,"Indirect,Play","Shot",0.366336633663366,1,1
"Direct,Play",,,"Play","Shot",0.366336633663366,1,1
"PRec","Play",,"Direct,OZ2,Play","Shot",0.363036303630363,1,1
"Play",,,"Direct,OZ,Play","Shot",0.363036303630363,1,1
"Play",,,"Direct,OZ,OZ2,Play","Shot",0.356435643564356,1,1
"PRec",,,"bw,OZ2,Play","Shot",0.356435643564356,1,1
"PRec","Play",,"OZ,OZ2,Play","Shot",0.353135313531353,1,1
"PRec",,,"Direct,Medium,Play","Shot",0.353135313531353,1,1
"OZ2,Play",,,"Play","Shot",0.34983498349835,1,1
,,,"Medium,OZ2,Play","Shot",0.34983498349835,1,1
"PRec",,,"fw,Play","Shot",0.34983498349835,1,1
"OZ2,Play",,,"OZ2,Play","Shot",0.346534653465347,1,1
,,,"Medium,OZ,Play","Shot",0.346534653465347,1,1
,,,"Direct,lfw,Play","Shot",0.346534653465347,1,1
"OZ,PRec",,,"Direct,Play","Shot",0.346534653465347,1,1
"OZ,PRec",,,"Direct,OZ2,Play","Shot",0.343234323432343,1,1
"OZ2,Play",,,"OZ,Play","Shot",0.343234323432343,1,1
"Direct,Play",,,"Direct,Play","Shot",0.343234323432343,1,1
"PRec",,,"Indirect,Play","Shot",0.33993399339934,1,1
,,,"Direct,Play,Short","Shot",0.336633663366337,1,1
"PRec","Direct,Play",,"Play","Shot",0.336633663366337,1,1
"OZ,PRec",,,"Direct,OZ,Play","Shot",0.336633663366337,1,1
"OZ,PRec",,,"Direct,OZ,OZ2,Play","Shot",0.33003300330033,1,1
"PRec","Play",,"Direct,OZ,Play","Shot",0.33003300330033,1,1
,,,"OZ2,Play,Short","Shot",0.326732673267327,1,1
,,,"Medium,OZ,OZ2,Play","Shot",0.326732673267327,1,1
"OZ2,Play",,,"OZ,OZ2,Play","Shot",0.326732673267327,1,1
"PRec","Play",,"Direct,OZ,OZ2,Play","Shot",0.326732673267327,1,1
"OZ,Play",,,"Play","Shot",0.323432343234323,1,1
"Direct,Play",,,"OZ2,Play","Shot",0.323432343234323,1,1
"PRec",,,"Medium,OZ2,Play","Shot",0.323432343234323,1,1
,,,"Direct,Medium,OZ2,Play","Shot",0.323432343234323,1,1
"OZ,Play",,,"OZ2,Play","Shot",0.32013201320132,1,1
"PRec",,,"Medium,OZ,Play","Shot",0.32013201320132,1,1
"PRec","OZ2,Play",,"Play","Shot",0.316831683168317,1,1
"PRec","Direct,Play",,"Direct,Play","Shot",0.316831683168317,1,1
,,,"Long,OZ2,Play","Shot",0.313531353135314,1,1
,,,"lfw,OZ2,Play","Shot",0.313531353135314,1,1
"PRec","OZ2,Play",,"OZ2,Play","Shot",0.313531353135314,1,1
,,,"lfw,OZ,Play","Shot",0.313531353135314,1,1
"PRec","OZ2,Play",,"OZ,Play","Shot",0.313531353135314,1,1
"PRec",,,"Direct,lfw,Play","Shot",0.313531353135314,1,1
"OZ2,Play",,,"Direct,Play","Shot",0.313531353135314,1,1
"OZ2,Play",,,"Direct,OZ2,Play","Shot",0.31023102310231,1,1
,,,"bw,Direct,Play","Shot",0.31023102310231,1,1
,,,"bw,OZ,OZ2,Play","Shot",0.306930693069307,1,1
,,,"bw,OZ,Play","Shot",0.306930693069307,1,1
"Direct,Play",,,"OZ,Play","Shot",0.306930693069307,1,1
,,,"Direct,Medium,OZ,Play","Shot",0.306930693069307,1,1
,,,"ZEnt","Shot",0.303630363036304,1,1
"Play","Play",,"Play","Shot",0.3003300330033,1,1
"PRec","OZ,Play",,"Play","Shot",0.3003300330033,1,1
,,,"lfw,OZ,OZ2,Play","Shot",0.3003300330033,1,1
"PRec",,,"Medium,OZ,OZ2,Play","Shot",0.3003300330033,1,1
,,,"Direct,Medium,OZ,OZ2,Play","Shot",0.3003300330033,1,1
"Direct,Play",,,"Direct,OZ2,Play","Shot",0.3003300330033,1,1
"OZ,Play",,,"OZ,Play","Shot",0.3003300330033,1,1
"PRec",,,"Direct,Play,Short","Shot",0.297029702970297,1,1
"Indirect,Play",,,"Play","Shot",0.297029702970297,1,1
"PRec","OZ,Play",,"OZ2,Play","Shot",0.297029702970297,1,1
"PRec","Direct,Play",,"OZ2,Play","Shot",0.297029702970297,1,1
"OZ,Play",,,"OZ,OZ2,Play","Shot",0.297029702970297,1,1
"PRec","OZ2,Play",,"OZ,OZ2,Play","Shot",0.297029702970297,1,1
"PRec",,,"Direct,Medium,OZ2,Play","Shot",0.297029702970297,1,1
,,,"bw,Direct,OZ2,Play","Shot",0.297029702970297,1,1
"OZ2,Play",,,"Direct,OZ,Play","Shot",0.297029702970297,1,1
"Direct,Play",,,"OZ,OZ2,Play","Shot",0.293729372937294,1,1
"OZ2,Play",,,"Direct,OZ,OZ2,Play","Shot",0.293729372937294,1,1
"OZ,Play",,,"Direct,Play","Shot",0.29042904290429,1,1
,,,"OZ,Play,Short","Shot",0.287128712871287,1,1
